words,ipa
মিলাইয়া,mila͡i̯ʲa
প্যাক,pæk
জীবনের,ɟibɔner
উপকারী,upokari
কিছুতো,kicʰut̪o
পাইত,pa͡i̯t̪o
পাইতে,pa͡i̯t̪e
চাইলে,ca͡i̯le
ডেডিকেশন,dedikeʃon
দিতেই,d̪it̪e͡i̯
হবো,hɔbo
আট,at
দিত,d̪it̪o
দেওয়াই,d̪e͡o̯ʷa͡i̯
তিন-চার,t̪in-car
জন্যেই,ɟonne͡i̯
আশা,aʃa
একসাথে,ækʃat̪ʰe
তোদেরকে,t̪od̪erke
শেখাতে,ʃekʰat̪e
আমারও,amaro
শেখালে,ʃekʰale
ইস্কিলটাও,iskilta͡o̯
বাড়বে,baɽbe
ছুটিডা,cʰutida
হইলেই,ho͡i̯le͡i̯
চার-পাঁচ,car-pãc
জন,ɟɔn
ভার্সিটিতে,bʱarsitit̪e
লাস্ট,last
ইয়ারে,iʲare
প্রোজেক্ট,proɟektɔ
জমা,ɟɔma
আগেইতি,age͡i̯t̪i
শিখা,ʃikʰa
রাখলাম,rakʰlam
জ্বী,ɟi
স্যারদের,særd̪er
শেখা,ʃekʰa
প্রোজেক্টও,proɟektɔ͡o̯
পারতাছি,part̪acʰi
মেক,mek
বুঝোছ,buɟʱocʰo
ট্রাই,tra͡i̯
রিসার্চ,risarco
মালডা,malda
নামান,naman
উঠানি,utʰani
ক্যানো,kæno
লাভে,labʱe
হেজন্য,heɟonno
বিয়ে,biʲe
বাজারে,baɟare
আবো,abo
বদনাও,bɔd̪ona͡o̯
পটও,pɔto
বালটিউ,balti͡u̯
বদনা,bɔd̪ona
পট,pɔt
মালও,malo
নিবো,nibo
উদ্দেশ্য,ud̪d̪eʃʃo
মোড়,moɽ
বন্দি,bond̪i
টাঙ্গাইনা,taŋga͡i̯na
কসমেটিকস,kɔʃɔmetiks
আরএফএল,arɔ͡e̯pʰel
ইডাও,ida͡o̯
সেডাই,ʃeda͡i̯
এডাও,eda͡o̯
মানো,mano
ব্যানারের,bænarer
টক্কর,tokkor
হারি,hari
বাশসরিক,baʃoʃorik
হাই,ha͡i̯
ভাংতাছে,bʱaŋt̪acʰe
অন্যদিক,ɔnnod̪ik
চিন্তা-ভাবনা,cint̪a-bʱabna
দশদিক,d̪ɔʃd̪ik
চলতাছি,cɔlt̪acʰi
হ্যাগোর,hægor
কাগো,kago
বেকারি,bækari
দিছিলো,d̪icʰilo
ওডি,odi
এলাকার,elakar
সিএনজি,si͡e̯nɟi
চালক,calok
বাড়ির,baɽir
পাশেই,paʃe͡i̯
অটো,ɔto
হ্যারে,hære
গেরামীণ,geramin
মোড়ে,moɽe
দেকছি,d̪ekcʰi
অলটাইম,ɔlta͡i̯m
অটো-মটো,ɔto-mto
বেঁইচা,bẽica
মাঝেমাঝে,maɟʱemaɟʱe
কিনছাল,kincʰalo
মোহে,mohe
থাকোস,t̪ʰakoʃ
ক্ষ্যাপ,kʰæp
গুরোন,guron
একজনে,ækɟone
তালা,t̪ala
ফ্লাট,pʰlat
কাকা,kaka
শিক্ষা,ʃikkʰa
বোডে,bode
যেইডা,ɟe͡i̯da
চাচতো,cacot̪o
চ্যাক,cæk
কিউসি,ki͡u̯ʃi
যেডারে,ɟedare
ব্যাঁচার,bæ̃car
দ্যাশশো,d̪æʃʃo
মোণ,mono
দ্যাইখাই,d̪æ͡i̯kʰa͡i̯
কইতাছি,ko͡i̯t̪acʰi
অইছিলো,e͡i̯cʰilo
পিন,pin
ভুইলা,bʱu͡i̯la
গেছিলা,gecʰila
থাকো,t̪ʰako
বর্তমানে,bɔrt̪omane
ধানমণ্ডিতে,d̪ʱanmondit̪e
ভাষা,bʱaʃa
বুজে,buɟe
গাইয়া,ga͡i̯ʲa
প্রয়োগ,proʲog
চায়নাগো,caʲnago
জাইঙ্গা,ɟa͡i̯ŋga
পরা,pɔra
গেঞ্জি-টেঞ্জি,genɟi-tenɟi
মাথা,mat̪ʰa
বোঝতে,boɟʱot̪e
পারছি,parcʰi
বক্কার,bokkar
কুটিকুটি,kutikuti
কাওরে,ka͡o̯re
দ্যায়,d̪æʲ
টেকনিক,teknik
খাটায়,kʰataʲ
রাইখো,ra͡i̯kʰo
এহোনকা,ehonka
একমাত্র,ækmat̪ro
দায়ী,d̪aʲi
ঘরডা,gʱɔrda
তহনকা,t̪ɔhonka
উঠতো,utʰt̪o
ছাদ,cʰad̪
মেয়ার,meʲar
বিয়ার,biʲar
তিন-চাইর,t̪in-ca͡i̯r
গরু,goru
যিডা,ɟida
নইছিলাম,no͡i̯cʰilam
ওনু,onu
আনিসের,aniser
সিরিয়াল,siriʲal
পাইলাম,pa͡i̯lam
দিতাছি,d̪it̪acʰi
জানুইন,ɟanu͡i̯n
বছরে,bɔcʰore
আন্নে,anne
মধ্যবিত্ত,mod̪d̪ʱobit̪t̪o
ফ্যামিলি,pʰæmili
মধ্যবিত্তই,mod̪d̪ʱobit̪t̪o͡i̯
জাফর,ɟapʰɔr
ভাইর,bʱa͡i̯r
বেন,ben
বাজারের,baɟarer
ভিতর,bʱit̪or
ব্যাকারি,bækari
হ্যারা,hæra
বইয়ের,bo͡i̯ʲer
অনেকসময়,ɔnekʃɔmɔʲ
আইসো,a͡i̯ʃo
একসময়,ækʃɔmɔʲ
আরিফ,aripʰ
আইও,a͡i̯o
আমুনি,amuni
এন,en
ফিফ,pʰipʰ
ফাইফ,pʰa͡i̯pʰ
টিন,tin
বানামডা,banamda
ফিফটিন,pʰipʰtin
ফিফটিন।অয়,pʰipʰtin।ɔʲo
ল্যাহা,læha
এফ,epʰ
এফআইএফ,epʰa͡i̯͡e̯pʰ
এআইএপ,æ͡i̯͡e̯p
বানাম,banam
টি,ti
ডাব্লু,dablu
আনবি,anbi
ডাবল,dabol
আমগোরে,amgore
সিক্স,ʃikʃo
লেইখা,le͡i̯kʰa
এইদিকে,e͡i̯d̪ike
তাকাও,t̪aka͡o̯
সেভেন,ʃebʱen
এইট,e͡i̯t
টুয়েন্টিথ,tuʲentit̪ʰ
বান,ban
লেকপা,lekpa
টুয়েন্টিন,tuʲentin
টুয়েন,tuʲen
ওয়াই,oʷa͡i̯
চিহ্ন,cinho
সুতা,ʃut̪a
ডব্লু,dɔblu
উঠো,utʰo
মাইর,ma͡i̯r
দেইকা,d̪e͡i̯ka
লেখমু,lekʰmu
মাসকানে,maʃkane
মাথার,mat̪ʰar
রইছে,ro͡i̯cʰe
দেইহা,d̪e͡i̯ha
লেহা,leha
লেকতে,lekt̪e
বাতরুমে,bat̪rume
উম,um
ভাঙবো,bʱaŋbo
থোও,t̪ʰo͡o̯
এলিভেন,elibʱen
লাইটটা,la͡i̯tta
এল,el
বারবার,barbar
থা,t̪ʰa
লাফ,lapʰ
পারতে,part̪e
তারমানে,t̪armane
ফোনডা,pʰonda
বাঁইচা,bãica
দেখাইতেছে,d̪ækʰa͡i̯t̪ecʰe
রিচ,ric
লাপ,lap
আপডেট,apdet
এইরহমই,e͡i̯rɔhɔmi
ব্যাটারি,bætari
লো,lo
ওইতো,o͡i̯t̪o
দেখছেন,d̪ekʰcʰen
ফোনেও,pʰone͡o̯
এনড্রয়েটে,ænodrɔʲete
আইচ্ছা,a͡i̯ccʰa
শুনো,ʃuno
ফুল,pʰul
নিঃশ্বাস,niʃʃʃaʃ
প্রশ্বাস,proʃʃaʃ
নিচ্ছে,niccʰe
এরম,erom
হুনো,huno
হলো,holo
যেরক,ɟerɔk
হলুদ,holud̪
জ্বলে,ɟɔle
সবুজ,ʃobuɟ
সুজ,ʃuɟ
হলুদের,holud̪er
হলু,holu
একবারে,ækbare
এবাই,eba͡i̯
তোমারডাও,t̪omarda͡o̯
আমারডা,amarda
দেখায়,d̪ekʰaʲ
মিডিয়াম,midiʲam
ফোনের,pʰoner
হান্ডেড,handed
পার্সেন্ট,parsent
কিন্নিগা,kinniga
লাল-হলুদ,lal-holud̪
দেহায়,d̪ehaʲ
কুন,kun
আইছুইন,a͡i̯cʰu͡i̯n
পারতেছি,part̪ecʰi
নাতো,nat̪o
হলুদও,holud̪o
লালও,lalo
মাঝেমধ্যে,maɟʱemod̪d̪ʱe
দেখতে,d̪ekʰt̪e
লেকছো,lekcʰo
একটাও,ækta͡o̯
লেকে,leke
ল্যাখো,lækʰo
লেইখ্যা,le͡i̯kʰkʰa
দিবো,d̪ibo
গেম,gem
আতটা,at̪ta
খুইলা,kʰu͡i̯la
ডাউনলোড,da͡u̯nlod
লেখো,lekʰo
এট্টু,ettu
দেখাও,d̪ekʰa͡o̯
এইখানেই,e͡i̯kʰane͡i̯
লেখ,lekʰ
থাইক,t̪ʰa͡i̯k
হা,ha
কাকারে,kakare
ইলিভেন,ilibʱen
কইয়া,ko͡i̯ʲa
পড়ছি,poɽcʰi
ইট্টু,ittu
বানানডা,bananda
ভি,bʱi
ইলি,ili
কেবলই,keboli
পড়লা,pɔɽla
ভেন,bʱeno
ওগুলা,ogula
ল্যাহো,læho
আই,a͡i̯
লেখছো।কো,lekʰcʰo।ko
টুয়েলটি,tuʲelti
টুয়েল,tuʲel
থার্টিন,t̪ʰartin
টিপ,tip
বৃষ্টিতে,briʃtit̪e
ওইগ্লা,o͡i̯gla
লাইটের,la͡i̯ter
পুকা,puka
দেখমু,d̪ekʰmu
বিষ্টি,biʃti
গো,go
পরেরগুলা,pɔrergula
পাইরবা,pa͡i̯rba
টুয়েলভ,tuʲelɔbʱ
মেয়ে,meʲe
ভুত-প্রেত,bʱut̪-pret̪
দ্যাহ,d̪æho
ভয়,bʱɔʲ
আমগো,amgo
একা,æka
পুকুরে,pukure
ভুত-টুত,bʱut̪-tut̪
শুনছিলাম,ʃuncʰilam
অনুভব,onubʱɔb
নো,no
আমারতো,amart̪o
দুইডা-আড়াইডা-তিনডা,d̪u͡i̯da-aɽa͡i̯da-t̪inda
দুইডা-আড়াইডার,d̪u͡i̯da-aɽa͡i̯dar
দিগে,d̪ige
উডি,udi
ভয়ই,bʱɔʲi
পাইছিলাম,pa͡i̯cʰilam
রাইতও,ra͡i̯t̪o
ওইদিন,o͡i̯d̪in
এগারোডা-বারোডার,ægaroda-barodar
ইট,it
ভাটা,bʱata
দেহোস,d̪ehoʃ
সাইডে,sa͡i̯de
শুনছি,ʃuncʰi
ভাটাডা,bʱatada
জাগাতে,ɟagat̪e
ধুমার,d̪ʱumar
উড়তাছে,uɽt̪acʰe
আগের,ager
কাহিনি,kahini
রাতের,rat̪er
রাতে,rat̪e
এরাউন্ড,era͡u̯nd
বারোডার,barodar
খুঁজতাছো,kʰũɟt̪acʰo
খুঁজতাছি,kʰũɟt̪acʰi
মিষ্টি,miʃti
আমারই,amari
খাওয়া,kʰa͡o̯ʷa
লাগতাছে,lagt̪acʰe
রাইতে,ra͡i̯t̪e
কইলি,ko͡i̯li
বারোটার,barotar
আইতাছি,a͡i̯t̪acʰi
ব্যাঙ,bæŋ
দোকানপাট,d̪okanpat
ব্যাঙের,bæŋer
গেছোস,gecʰoʃ
গেছি,gecʰi
এগারোডার,ægarodar
অবার,ɔbar
প্যারা-ট্যারা,pæra-ttara
চাবি,cabi
রাখি,rakʰi
শোয়ার,ʃoʲar
সময়,ʃɔmɔʲ
আটকায়,atkaʲ
দিমুনি,d̪imuni
আসতাছি,aʃt̪acʰi
লোকজন,lokɟɔn
সড়াগম,ʃɔɽagɔm
জাগাডা,ɟagada
পার,par
হইতাছিলো,ho͡i̯t̪acʰilo
শরীরডা,ʃorirda
ঝির,ɟʱir
ঝিরঝির,ɟʱirɟʱir
করতাছিলো,kort̪acʰilo
জার,ɟar
কাটাইয়া,kata͡i̯ʲa
উঠতেছিলো,utʰt̪ecʰilo
লোমগুলা,lomgula
ফিল,pʰil
বেজীর,beɟir
বিলাইয়ের,bila͡i̯ʲer
কোন,kon
দ্রুত,d̪rut̪o
দোকানের,d̪okaner
সোজা,ʃoɟa
আসরা,aʃra
বাসার,baʃar
ত্রিকোণা,t̪rikona
দৌড়,d̪o͡u̯ɽ
তাকাইলাম,t̪aka͡i̯lam
যাইতাছিলাম,ɟa͡i̯t̪acʰilam
সামনে,ʃamne
কালীবাড়ি,kalibaɽi
মায়ের,maʲer
নিতাছি,nit̪acʰi
কালী,kali
ডাকতাছি,dakt̪acʰi
মা,ma
পকেটে,pɔkete
বিড়ি,biɽi
সাইড়া,ʃa͡i̯ɽa
ডাইরেক,da͡i̯rek
মুখে,mukʰe
জ্বালাইলাম,ɟala͡i̯lam
জ্বালাইয়া,ɟala͡i̯ʲa
ঢুইকা,dʱu͡i̯ka
খাইতাছি,kʰa͡i̯t̪acʰi
ক্যারা,kæra
উঠবো,utʰbo
বারোটা,barota
শব্দ,ʃɔbd̪o
গেট,get
খুললি,kʰulli
দরজা,d̪ɔrɟa
খুলে,kʰule
জানেই,ɟane͡i̯
রুমে,rume
এমনেই,æmone͡i̯
রাইত,ra͡i̯t̪o
প্রেতাত্মা,pret̪at̪t̪a
থিউরিটা,t̪ʰi͡u̯rita
এপ্লাই,epla͡i̯
গতকাল,gɔt̪okal
পাবা,paba
জ্বালাবা,ɟalaba
কিলিয়ার,kiliʲar
ক্লাস,klas
সিক্স-সেভেনে,ʃiks-ʃebʱene
পড়ি,poɽi
চলাফেরা,cɔlapʰera
ফারদিন,pʰard̪in
স্যারের,særer
কোচিং,kociŋ
দিতো,d̪it̪o
কোনোকিছু,konokicʰu
ধুমা,d̪ʱuma
উঠতাছে,utʰt̪acʰe
একসেকেন্টের,ækʃekenter
এমনে,æmone
মনের,moner
ডর,dɔr
ঘুম,gʱum
অইতো,ɔ͡i̯t̪o
যেইভাবে,ɟe͡i̯bʱabe
জানলা-মানলা,ɟanla-manla
জানলা,ɟanla
শুইছি,ʃu͡i̯cʰi
আইতাছিলো,a͡i̯t̪acʰilo
ধরতেছিলো,d̪ʱort̪ecʰilo
কোনটা,konta
ব্যারা,bæra
কুথায়,kut̪ʰaʲ
বাড়িতেই,baɽit̪e͡i̯
এইখান,e͡i̯kʰan
বাইত্তে,ba͡i̯t̪t̪e
আইতেছি,a͡i̯t̪ecʰi
সাক্ষাৎ,ʃakkʰat̪
মোবারক,mobarɔk
আহিস,ahiʃ
গোরবার,gorbar
ভ্যাকটি,bʱækti
সবটি,ʃɔbti
টাঙ্গাইলেই,taŋga͡i̯le͡i̯
ভ্যাকটিয়ে,bʱæktiʲe
গুরমু,gurmu
ভাল্লাগবো,bʱallagbo
বাসায়,baʃaʲ
করস,kɔrʃ
হারাদিন,harad̪in
করতাছোস,kort̪acʰoʃ
প্রচুর,procur
চ্যাট-জিপিটি,cæt-ɟipiti
প্রমট,promt
কোশশেন,koʃoʃen
এন্সারটা,enʃarta
ইস্পেসিফিকভাবে,ispesipʰikbʱabe
গোগলে,gogole
সার্চ,ʃarco
রেজাল্ট,reɟalt
আসতো,aʃt̪o
চ্যাট,cæt
সমস্তগুলা,ʃɔmost̪ogula
একটাই,ækta͡i̯
স্পেসিফিক,spesipʰik
সবচেয়ে,ʃɔbceʲe
বেস্ট,best
দিছোস,d̪icʰoʃ
সবথেকে,ʃɔbt̪ʰeke
রেজাল্টটা,reɟaltta
মেশিন,meʃin
লার্নিং,larniŋ
রোবট,robt
ম্যাশিন,mæʃin
ম্যাশিনকে,mæʃinke
শেখানো,ʃekʰano
শিখতেছে,ʃikʰt̪ecʰe
শিখে,ʃikʰe
পার্ফেক্ট,parpʰektɔ
এন্সার,ensar
পার্ফেক্টের,parpʰekter
কাছাকাছি,kacʰakacʰi
সেকেন্ডের,sekender
মধ্যেই,mod̪d̪ʱe͡i̯
ডেলিভারি,delibʱari
চ্যাট-জিপিটিতে,cæt-ɟipitit̪e
মিনিটের,miniter
ভেতর,bʱet̪or
ওয়েবসাইটও,oʷebʃa͡i̯to
বানায়,banaʲ
ফেলতে,pʰelt̪e
বললি,bolli
মিনিটে,minite
পরিক্ষা,porikkʰa
এআইটি,æ͡e̯͡i̯ti
টুল,tul
মামু,mamu
কোডিংডারে,kodiŋdare
প্রোডাক্টিভিটি,prodaktibʱiti
দশজন,d̪ɔʃɟɔn
লাগতো,lagt̪o
তহনই,t̪ɔhoni
ঘুমায়,gʱumaʲ
গভীর,gobʱir
ভয়ানক,bʱɔʲanok
এরকম,erokom
আছিলাম,acʰilam
ভূতের,bʱut̪er
স্বপ্ন-টপ্ন,ʃɔpno-tpno
ধ্বংস,d̪ʱɔŋʃo
কান্দাকাটি,kand̪akati
তবে,t̪ɔbe
ভূত,bʱut̪
কবরস্থান,kɔborost̪ʰan
তাকায়,t̪akaʲ
দেখার,d̪ækʰar
আশায়,aʃaʲ
খুঁইজা,kʰũiɟa
তাকাইছি,t̪aka͡i̯cʰi
বিলাই,bila͡i̯
থাকুক,t̪ʰakuk
কুত্তা,kut̪t̪a
এভেইলেবল,ebʱe͡i̯lebl
পাইলে,pa͡i̯le
গুম,gum
লোকজনরে,lokɟɔnre
আমলাগোর,amlagor
চাস,caʃ
করিস,koriʃ
দিমনা,d̪id̪ona
কুত্তারে,kut̪t̪are
খিলাই,kʰila͡i̯
বেলা,bela
দাদিরে,d̪ad̪ire
নিহি,nihi
ঈদের,id̪er
চারশো,carʃo
করেক,kɔrek
দিতাছোস,d̪it̪acʰoʃ
উদয়ের,ud̪ɔʲer
দাদা,d̪ad̪a
রাজ,raɟ
থাকিস,t̪ʰakiʃ
কইল,ko͡i̯l
দাদির,d̪ad̪ir
রওফ,rɔ͡o̯pʰ
নাহি,nahi
নিলাম,nilam
মুছিস,mucʰiʃ
কুথাও,kut̪ʰa͡o̯
বন্ধু,bond̪ʱu
গাজীপুরে,gaɟipure
খাইতাম,kʰa͡i̯t̪am
অম্বুরা,ɔmbura
বিসকাইশ,biʃka͡i̯ʃ
ডিসকাশ,diʃkaʃ
সিস্টেমডা,ʃistemda
চলো,cɔlo
কাকের,kaker
দাগ,d̪ag
কইলো,ko͡i̯lo
ইডারই,idari
ইড্ডা,idda
পিচ্চিও,picci͡o̯
গরে,gore
ব্যপসা,bæpʃa
মালটা,malta
চাইতে,ca͡i̯t̪e
পাইজেই,pa͡i̯ɟe͡i̯
কথা-বাত্রার,kɔt̪ʰa-bat̪rar
পাইস,pa͡i̯ʃ
লেখে,lekʰe
আম্মু,ammu
এইহানে,e͡i̯hane
মেইনলি,me͡i̯nli
দামডা,d̪amda
বুঝমু,buɟʱmu
বুজবো,buɟɔbo
জিজ্ঞাসা,ɟiggaʃa
প্রাইস,pra͡i̯ʃ
ফিক্সড,pʰiksd
দামাদামিও,d̪amad̪ami͡o̯
এদো,ed̪o
মেসেঞ্জারেই,mesenɟare͡i̯
ইনবক্স,inbokʃo
লোকজনের,lokɟɔner
কেনাকাটার,kenakatar
বাড়ে,baɽe
অলক,ɔlok
দুকানে,d̪ukane
রাখছে,rakʰcʰe
কোনডার,kondar
ফিনিশিংডা,pʰiniʃiŋda
ছবি-টবি,cʰobi-tbi
দিবোনে,d̪ibone
ব্যবসার,bæbʃar
কিসের,kiʃer
নাও,na͡o̯
ব্যপসা-ম্যাপসা,bæpoʃa-mɟapoʃa
গামের,gamer
লট,lɔt
একটা-দুইটা,ækta-d̪u͡i̯ta
কেনা,kena
তোমাকে,t̪omake
ডজনের,dɔɟoner
উপরেও,upɔre͡o̯
আনমু,anmu
খরচ-বরচ,kʰɔroco-borɔc
তারও,t̪aro
ফিরত,pʰirɔt̪o
পাঠাতে,patʰat̪e
ওগ্লা,ogla
যাগোরে,ɟagore
শহরে,ʃɔhore
তাগোরে,t̪agore
অতো,ɔt̪o
চাপ,cap
মার্কেটেই,markete͡i̯
নেও,ne͡o̯
তাগরে,t̪agore
সবটির,ʃɔbtir
দিক,d̪ik
সুবিধা,ʃubid̪ʱa
বসো,bɔʃo
বুলে,bule
দিচ্ছি,d̪iccʰi
থারটিন,t̪ʰartin
থিরি,t̪ʰiri
একইরহম,ækirɔhɔm
থার,t̪ʰar
এইচ,e͡i̯c
বিভিন,bibʱin
কইরে,ko͡i̯re
মইধ্যে,mo͡i̯d̪d̪ʱe
রাখবা,rakʰba
রাখলেই,rakʰle͡i̯
আইটকা,a͡i̯tka
হো,ho
লেকবা,lekba
লিখলা,likʰla
মুক,muk
লিখা,likʰa
রাখলো,rakʰlo
লুকছো,lukcʰo
আইডা,a͡i̯da
লিখতে,likʰt̪e
আরের,arer
ওডা,oda
কয়টা,kɔʲta
ইন,in
দেখতাছে,d̪ekʰt̪acʰe
ল্যাহাগুলা,læhagula
বিচ্ছিরি,biccʰiri
উঁহু,ũhu
এন,en
লেকতাছি,lekt̪acʰi
লেকছি,lekcʰi
ফোরটিন,pʰortin
বুজোই,buɟo͡i̯
ফোর,pʰor
চুরি-টুরি,curi-turi
চাই,ca͡i̯
চুরির,curir
মাপ,map
ওইটাই,o͡i̯ta͡i̯
দশজনের,d̪ɔʃɟɔner
সমানে,ʃɔmane
পাওয়ারফুল,pa͡o̯ʷarpʰul
কস,kɔʃ
আমরাই,amra͡i̯
করুম,korum
আইজকে,a͡i̯ɟke
থাক,t̪ʰak
হাফেজ,hapʰeɟ
সামিউল,ʃami͡u̯l
সৈকত,ʃo͡i̯kɔt̪
আইডির,a͡i̯dir
ডিজিট,diɟit
ওয়ান,oʷan
আর্থ,art̪ʰo
লিভিং-এর,libʱiŋ-er
অ্যাসাইনমেন্টস্বরুপ,æʃa͡i̯nmentʃʃorup
মেম্বারের,membarer
আঞ্চলিক,ancolik
ভাষায়,bʱaʃaʲ
কিছুক্ষণ,kicʰukkʰon
বলবো,bolobo
প্রেসেন্ট,present
ইস্যু,isʃu
আছিস,acʰiʃ
আইলি,a͡i̯li
তারিখ,t̪arikʰ
দিনকাল,d̪inkal
কিনলি,kinli
বাপ-মায়রে,bap-maʲre
শপিং,ʃopiŋ
প্ল্যান,plæn
আসলাম,aʃlam
আব্বু-আম্মুর,abbu-ammur
কাটামু,katamu
গুরুম,gurum
ফ্রেন্ডগো,pʰrendgo
বন্দু-বান্ধোবগো,bond̪u-band̪ʱobɔgo
লিয়া,liʲa
চিল,cil
মারুম,marum
সবার,ʃɔbar
পরেরদিন,pɔrerd̪in
ইনশাআল্লা,inʃa͡a̯lla
গুরতে,gurt̪e
যাব,ɟabo
এইবার,e͡i̯bar
কুলাবো,kulabo
আব্বু-আম্মুরে,abbu-ammure
কাটাইল,kata͡i̯l
দিলি,d̪ili
আব্বুই,abbu͡i̯
আব্ব,abbo
বাপে,bape
আব্বু,abbu
জামা,ɟama
কিনি,kini
বাইছা,ba͡i̯cʰa
টি-শার্ট,ti-ʃart
আব্বুরে,abbure
গ্লাস,glas
টাকায়,takaʲ
টিউশনের,ti͡u̯ʃɔner
শিখছোস,ʃikʰcʰoʃ
দোয়া,d̪oʷa
ইনশাল্লাহ,inʃallah
শবনমের,ʃɔbonmer
ঘুরতে,gʱurt̪e
আরকি,arɔki
শবনম,ʃɔbonom
তারিখে,t̪arikʰe
আসলো,aʃolo
কইস,ko͡i̯ʃ
কমুনি,komuni
ওইনে,o͡i̯ne
কনে,kone
ফ্রেন্ড,pʰrend
আনিকা,anika
আরেক,arek
বুইনের,bu͡i̯ner
অনে,ɔne
তুইতো,t̪u͡i̯t̪o
যাইতে,ɟa͡i̯t̪e
পারুম,parum
মিলাই,mila͡i̯
মজা-টজা,mɔɟa-tɟa
জিনিসই,ɟiniʃi
ঈদেরদিন,id̪erd̪in
অওয়া,ɔ͡o̯ʷa
বাল,bal
যাবারই,ɟabari
মন,mon
বন্দু-বান্দব,bond̪u-band̪ob
এগারোডা,ægaroda
পন্ত,pont̪o
গুরছি,gurcʰi
দেখলিই,d̪ekʰli͡i̯
আবাতত,abat̪ɔt̪o
শার্ট,ʃart
আমারেই,amare͡i̯
কামাইয়া,kama͡i̯ʲa
ইনশাল্লা,inʃalla
নিস,nis
পাওনা,pa͡o̯na
রইলাম,rilam
মজাডা,mɔɟada
বাইত্তেই,ba͡i̯t̪t̪e͡i̯
এতোদিন,æt̪od̪in
ক্যাম্পাসে,kæmpaʃe
ইফতার,ipʰot̪ar
বাপ-মাও,bap-ma͡o̯
তারপরও,t̪arpɔro
কাজগুলা,kaɟgula
বোরিং,boriŋ
মায়,maʲ
রাইন্দা,ra͡i̯nd̪a
মজাই,mɔɟa͡i̯
অন্যরকম,ɔnnorɔkom
লগে,lɔge
গোরা-গারি,gora-gari
মাঝেই,maɟʱe͡i̯
খাওয়াই,kʰa͡o̯ʷa͡i̯
মায়েরই,maʲeri
মেয়েতো,meʲet̪o
লিগা,liga
মার,mar
শিখি,ʃikʰi
শিখাইছে,ʃikʰa͡i̯cʰe
ইউটিউব,i͡u̯ti͡u̯b
শিখছি,ʃikʰcʰi
রেসিপি,resipi
রান্নাডা,rannada
হাতের,hat̪er
বংশগত,bɔŋʃogɔt̪
হাত,hat̪
যেমনেই,ɟemone͡i̯
শিখোস,ʃikʰoʃ
যতো,ɟɔt̪o
কাক্কিরে,kakkire
কাক্কির,kakkir
কাক্কা-কাক্কিরে,kakka-kakkire
দেকপার,d̪ekpar
নিগা,niga
মারেও,mare͡o̯
কাক্কা-কাক্কি,kakka-kakki
আছ,acʰo
বাচ্চাগুলার,baccagular
কইলেও,ko͡i̯le͡o̯
মাহাদি,mahad̪i
গেলোই,gelo͡i̯
ইনকমপ্লিট,inkmoplit
বাসাডা,baʃada
ভরা,bʱɔra
অনুই,onu͡i̯
ব্যাপার,bæpar
মজার,mɔɟar
হমু,homu
ওইডাই,o͡i̯da͡i̯
একলগে,æklgk
যাইতো,ɟa͡i̯t̪o
নানু-বাড়ি,nanu-baɽi
গেছিলি,gecʰili
নানু,nanu
নাম্বার,nambar
বেয়াল্লিশ,beʲalliʃ
সাইজ,sa͡i̯ɟ
পেইজে,pe͡i̯ɟe
কানেরতা,kanerot̪a
দেখলা,d̪ekʰla
গাউছিয়া,ga͡u̯cʰiʲa
এভেলেভল,ebʱelebʱɔl
ঢাকার,dʱakar
দিককারী,d̪ikkari
এনটিক,entik
জুয়েলারি,ɟuʲelari
এইডাতে,e͡i̯dat̪e
ইয়া,iʲa
লেখছে,lekʰcʰe
সাশশো,ʃaʃʃo
হাটশো,hatʃo
থে,t̪ʰe
কিরহম,kirɔhɔm
পাইজে,pa͡i̯ɟe
কিনছে,kincʰe
চয়েস,cɔʲes
কচ্ছি,kɔccʰi
চাইছে,ca͡i̯cʰe
ছবিতে,cʰobit̪e
লাগতেছে,lagt̪ecʰe
বাস্তবে,bast̪obe
পেইজ,pe͡i̯ɟ
চাইলেও,ca͡i̯le͡o̯
ছবিটা,cʰobita
ক্যামেরা,kæmera
এডিট-মিডিট,edit-midit
ব্যাককেরই,bækkeri
যথেষ্ট,ɟɔt̪ʰeʃto
বিলাশ,bilaʃ
বহুল,bohul
বাত্তি,bat̪t̪i
সেদিনকারডা,ʃed̪inkarda
ফিরিজে,pʰiriɟe
শক্ত,ʃɔkt̪o
আম,am
সাজাইয়া-মাজাইয়া,ʃaɟa͡i̯ʲa-maɟa͡i̯ʲa
সেজন্যেই,ʃeɟonne͡i̯
পাঁচজন,pãcɟɔn
নিতা,nit̪a
বলতাছি,bɔlot̪acʰi
থিকান,t̪ʰikan
দুই-চাইরডা,d̪u͡i̯-ca͡i̯rda
ফটো,pʰɔto
ওইরকমের,o͡i̯rɔkomer
ভাল্লাগতাছে,bʱallagt̪acʰe
দেখো,d̪ækʰo
কোয়ালিটি,koʷaliti
লো-কোয়ালিটি,lo-koʷaliti
পারছো,parcʰo
এহনি,ehoni
শার্টটা,ʃartta
তুলি,t̪uli
ফোনে,pʰone
দেখবা,d̪ekʰba
রঙ-চঙ,rɔŋ-coŋ
রং-চঙ,rɔŋ-coŋ
এঠাই,etʰa͡i̯
আইছো,a͡i̯cʰo
পুরান,puran
নায়িকার,naʲikar
হ্যালো,hælo
সেভাবে,ʃebʱabe
